image,gt_team_a,gt_team_b,gt_referees,gt_balls,pred_players,pred_referees,pred_balls,team_a_matched_as_player,team_b_matched_as_player,referee_as_referee,referee_wrongly_as_player,player_wrongly_as_referee,ball_matched
lightblue_red_frame_001600.jpg,1,0,0,1,1,0,0,1,0,0,0,0,0
lightblue_red_frame_001605.jpg,1,0,0,2,1,0,2,1,0,0,0,0,2
lightblue_red_frame_001610.jpg,1,0,0,2,1,0,2,1,0,0,0,0,2
lightblue_red_frame_001615.jpg,1,0,0,2,1,0,2,1,0,0,0,0,2
lightblue_red_frame_001620.jpg,1,0,0,2,1,0,2,1,0,0,0,0,2
lightblue_red_frame_001625.jpg,1,0,0,2,1,0,2,1,0,0,0,0,2
lightblue_red_frame_001630.jpg,5,4,2,2,9,2,2,5,4,2,0,0,2
lightblue_red_frame_001635.jpg,5,4,2,2,9,2,3,5,4,2,0,0,2
lightblue_red_frame_001640.jpg,5,4,2,2,9,2,1,5,4,2,0,0,1
lightblue_red_frame_001645.jpg,5,4,2,2,9,2,1,5,4,2,0,0,1
lightblue_red_frame_001650.jpg,5,4,2,2,9,2,3,5,4,2,0,0,2
lightblue_red_frame_001655.jpg,5,5,2,2,10,2,2,5,5,2,0,0,2
lightblue_red_frame_001660.jpg,5,5,2,2,10,2,1,5,5,2,0,0,1
lightblue_red_frame_001665.jpg,5,5,2,2,10,2,1,5,5,2,0,0,1
lightblue_red_frame_001670.jpg,5,5,2,1,10,2,1,5,5,2,0,0,1
lightblue_red_frame_001675.jpg,5,5,2,1,10,2,1,5,5,2,0,0,1
lightblue_red_frame_001680.jpg,5,5,2,1,10,2,2,5,5,2,0,0,1
lightblue_red_frame_001685.jpg,5,5,2,1,10,2,2,5,5,2,0,0,1
lightblue_red_frame_001690.jpg,3,1,0,1,4,0,1,3,1,0,0,0,1
lightblue_red_frame_001695.jpg,3,1,0,1,5,0,1,3,1,0,0,0,1
lightblue_red_frame_001700.jpg,3,1,0,2,3,0,0,2,1,0,0,0,0
lightblue_red_frame_001705.jpg,3,1,0,2,5,0,0,3,1,0,0,0,0
lightblue_red_frame_001710.jpg,2,1,0,1,5,0,0,2,0,0,0,0,0
lightblue_red_frame_001715.jpg,2,0,0,1,2,0,0,2,0,0,0,0,0
lightblue_red_frame_001720.jpg,2,0,0,1,4,0,0,2,0,0,0,0,0
lightblue_red_frame_001725.jpg,4,1,0,1,7,0,1,3,1,0,0,0,1
lightblue_red_frame_001730.jpg,3,1,0,1,7,0,1,3,1,0,0,0,1
lightblue_red_frame_001735.jpg,3,1,0,1,7,0,1,3,1,0,0,0,1
lightblue_red_frame_001740.jpg,3,2,0,1,7,0,1,3,2,0,0,0,1
lightblue_red_frame_001745.jpg,3,2,0,1,6,0,0,3,2,0,0,0,0
lightblue_red_frame_001750.jpg,3,2,0,1,5,0,0,3,1,0,0,0,0
lightblue_red_frame_001755.jpg,3,1,0,1,6,0,0,3,1,0,0,0,0
lightblue_red_frame_001760.jpg,2,1,0,1,4,0,0,2,1,0,0,0,0
lightblue_red_frame_001765.jpg,2,1,0,1,3,0,0,1,1,0,0,0,0
lightblue_red_frame_001770.jpg,1,1,0,1,3,0,1,1,1,0,0,0,1
lightblue_red_frame_001775.jpg,1,1,0,1,2,0,0,1,1,0,0,0,0
lightblue_red_frame_001780.jpg,2,1,0,1,5,0,0,1,1,0,0,0,0
lightblue_red_frame_001785.jpg,2,1,0,1,4,0,0,2,0,0,0,0,0
lightblue_red_frame_001790.jpg,2,1,0,1,3,0,0,2,1,0,0,0,0
lightblue_red_frame_001795.jpg,3,1,0,0,5,0,0,3,1,0,0,0,0
lightblue_red_frame_001800.jpg,3,1,0,0,3,0,0,3,0,0,0,0,0
lightblue_red_frame_001805.jpg,2,1,0,0,4,0,0,2,1,0,0,0,0
lightblue_red_frame_001810.jpg,3,1,0,0,6,0,0,3,1,0,0,0,0
lightblue_red_frame_001815.jpg,3,1,0,0,5,0,0,3,1,0,0,0,0
lightblue_red_frame_001820.jpg,6,6,2,1,14,2,1,6,6,2,0,0,1
lightblue_red_frame_001825.jpg,6,6,2,1,14,2,2,6,6,2,0,0,1
lightblue_red_frame_001830.jpg,6,7,2,1,13,2,1,6,7,2,0,0,1
lightblue_red_frame_001835.jpg,7,7,2,1,14,2,0,6,7,2,0,0,0
lightblue_red_frame_001840.jpg,7,7,2,1,13,2,0,6,7,2,0,0,0
lightblue_red_frame_001845.jpg,7,6,2,1,12,2,0,7,5,2,0,0,0
lightblue_red_frame_001850.jpg,7,6,2,1,12,2,0,7,5,2,0,0,0
lightblue_red_frame_001855.jpg,7,6,2,1,13,2,1,7,5,2,0,0,1
lightblue_red_frame_001860.jpg,6,6,2,1,12,2,1,6,6,2,0,0,1
lightblue_red_frame_001865.jpg,6,6,2,1,12,2,1,6,6,2,0,0,1
lightblue_red_frame_001870.jpg,6,6,2,1,12,2,1,6,6,2,0,0,1
lightblue_red_frame_001875.jpg,6,6,2,1,12,2,1,6,6,2,0,0,1
lightblue_red_frame_001880.jpg,6,6,2,1,12,2,1,6,5,2,0,0,1
lightblue_red_frame_001885.jpg,6,6,2,1,12,2,1,6,6,2,0,0,1
lightblue_red_frame_001890.jpg,6,6,3,1,12,3,1,6,6,2,0,0,1
lightblue_red_frame_001895.jpg,6,6,2,1,13,2,0,6,6,2,1,0,0
lightblue_red_frame_001900.jpg,6,6,2,1,15,1,0,6,6,1,1,0,0
lightblue_red_frame_001905.jpg,7,6,1,1,14,1,0,7,6,1,0,0,0
lightblue_red_frame_001910.jpg,7,6,1,1,14,1,1,7,6,1,0,0,1
lightblue_red_frame_001915.jpg,7,6,1,1,13,1,0,7,6,1,0,0,0
lightblue_red_frame_001920.jpg,7,6,1,1,14,1,0,7,6,1,0,0,0
lightblue_red_frame_001925.jpg,6,6,1,1,14,1,0,6,6,1,0,0,0
lightblue_red_frame_001930.jpg,1,1,0,1,2,0,1,1,1,0,0,0,1
lightblue_red_frame_001935.jpg,1,1,0,1,2,0,1,1,1,0,0,0,1
lightblue_red_frame_001940.jpg,1,1,0,1,3,0,1,1,1,0,0,0,1
lightblue_red_frame_001945.jpg,1,1,0,1,2,0,1,1,1,0,0,0,1
lightblue_red_frame_001950.jpg,1,1,0,1,3,0,1,1,1,0,0,0,1
lightblue_red_frame_001955.jpg,1,1,0,1,2,0,1,1,1,0,0,0,1
lightblue_red_frame_001960.jpg,1,1,0,1,2,0,1,1,1,0,0,0,1
lightblue_red_frame_001965.jpg,6,5,2,1,11,2,0,6,5,2,0,0,0
lightblue_red_frame_001970.jpg,6,6,2,1,12,2,0,6,6,2,0,0,0
lightblue_red_frame_001975.jpg,6,6,2,0,12,2,0,6,6,2,0,0,0
lightblue_red_frame_001980.jpg,6,6,2,0,13,2,0,6,6,2,0,0,0
lightblue_red_frame_001985.jpg,6,7,2,1,13,2,0,6,7,2,0,0,0
lightblue_red_frame_001990.jpg,6,7,2,1,13,2,1,6,7,2,0,0,1
lightblue_red_frame_001995.jpg,6,7,2,1,13,2,1,6,7,2,0,0,1
lightblue_red_frame_002000.jpg,6,7,2,1,13,2,1,6,7,2,0,0,1
lightblue_red_frame_002005.jpg,6,7,2,1,13,2,1,6,7,2,0,0,1
lightblue_red_frame_002010.jpg,6,7,2,1,13,2,1,6,7,2,0,0,1
lightblue_red_frame_002015.jpg,6,7,2,1,13,2,0,6,7,2,0,0,0
lightblue_red_frame_002020.jpg,6,7,2,1,13,2,0,6,7,2,0,0,0
lightblue_red_frame_002025.jpg,3,0,0,1,7,0,1,3,0,0,0,0,1
lightblue_red_frame_002030.jpg,3,1,0,1,7,0,1,3,1,0,0,0,1
lightblue_red_frame_002035.jpg,3,1,0,1,6,0,1,3,1,0,0,0,1
lightblue_red_frame_002040.jpg,3,1,0,1,5,0,1,3,1,0,0,0,1
lightblue_red_frame_002045.jpg,3,1,0,1,6,0,1,3,1,0,0,0,1
lightblue_red_frame_002050.jpg,3,1,0,1,5,0,1,3,1,0,0,0,1
lightblue_red_frame_002055.jpg,3,1,0,1,5,0,1,3,1,0,0,0,1
lightblue_red_frame_002060.jpg,3,1,0,1,6,0,1,3,1,0,0,0,1
lightblue_red_frame_002065.jpg,3,1,0,1,8,0,1,3,1,0,0,0,1
lightblue_red_frame_002070.jpg,3,1,0,1,5,0,1,3,1,0,0,0,1
lightblue_red_frame_002075.jpg,3,1,0,1,7,0,0,3,1,0,0,0,0
lightblue_red_frame_002080.jpg,3,1,0,1,6,0,1,3,1,0,0,0,1
lightblue_red_frame_002085.jpg,3,1,1,1,6,1,0,3,1,0,1,0,0
lightblue_red_frame_002090.jpg,6,8,2,1,14,2,0,6,8,2,0,0,0
lightblue_red_frame_002095.jpg,6,8,2,1,14,2,0,6,8,2,0,0,0
lightblue_red_frame_002100.jpg,6,8,2,1,14,2,0,6,8,2,0,0,0
lightblue_red_frame_002105.jpg,6,8,2,1,16,2,0,6,8,2,0,0,0
lightblue_red_frame_002110.jpg,6,9,2,1,15,2,2,6,9,2,0,0,1
lightblue_red_frame_002115.jpg,6,9,2,1,15,2,0,6,9,2,0,0,0
lightblue_red_frame_002120.jpg,6,9,2,1,17,2,1,6,9,2,1,0,1
lightblue_red_frame_002125.jpg,6,9,2,1,15,2,1,6,9,2,0,0,1
lightblue_red_frame_002130.jpg,6,9,2,1,16,2,0,6,9,2,1,0,0
lightblue_red_frame_002135.jpg,6,9,2,1,16,2,0,6,9,2,1,0,0
lightblue_red_frame_002140.jpg,6,9,2,1,15,2,1,6,9,2,0,0,1
lightblue_red_frame_002145.jpg,6,8,2,1,14,2,0,6,8,2,0,0,0
lightblue_red_frame_002150.jpg,6,8,2,1,14,2,1,6,8,2,0,0,1
lightblue_red_frame_002155.jpg,6,8,2,1,14,2,0,6,8,2,0,0,0
lightblue_red_frame_002160.jpg,6,8,2,1,14,2,1,6,8,2,0,0,1
lightblue_red_frame_002165.jpg,6,8,2,1,15,2,1,6,8,1,1,0,1
lightblue_red_frame_002170.jpg,6,8,2,1,16,2,1,6,8,1,1,0,0
lightblue_red_frame_002175.jpg,6,9,2,1,17,2,0,6,9,1,1,0,0
lightblue_red_frame_002180.jpg,6,9,2,0,15,2,0,6,9,2,0,0,0
lightblue_red_frame_002185.jpg,6,9,2,0,16,2,0,6,9,2,0,0,0
lightblue_red_frame_002190.jpg,6,9,2,1,15,2,0,6,9,2,0,0,0
lightblue_red_frame_002195.jpg,6,9,2,1,15,2,0,6,9,2,0,0,0
lightblue_red_frame_002200.jpg,6,9,2,1,15,3,1,6,9,2,0,0,0
lightblue_red_frame_002205.jpg,6,9,2,1,16,2,1,6,9,2,1,0,1
lightblue_red_frame_002210.jpg,6,9,2,1,15,2,1,6,9,2,0,0,1
lightblue_red_frame_002215.jpg,6,9,2,1,13,3,1,6,8,2,0,1,1
lightblue_red_frame_002220.jpg,6,9,2,1,16,3,1,6,8,2,0,1,1
lightblue_red_frame_002225.jpg,7,9,2,1,13,2,1,7,8,2,0,1,1
lightblue_red_frame_002230.jpg,7,9,2,1,15,2,1,7,8,2,0,1,1
lightblue_red_frame_002235.jpg,7,9,2,1,16,2,1,7,8,2,0,1,1
lightblue_red_frame_002240.jpg,6,9,2,1,17,1,1,6,9,1,1,0,1
lightblue_red_frame_002245.jpg,6,9,2,1,15,2,1,6,9,2,0,0,1
lightblue_red_frame_002250.jpg,5,8,2,1,13,2,1,5,8,2,0,0,1
lightblue_red_frame_002255.jpg,5,8,2,1,14,2,1,5,8,2,0,0,1
lightblue_red_frame_002260.jpg,5,8,2,1,13,2,1,5,8,2,0,0,1
lightblue_red_frame_002265.jpg,5,8,2,1,14,2,2,5,8,2,0,0,1
lightblue_red_frame_002270.jpg,5,8,2,1,14,2,1,5,8,2,0,0,1
lightblue_red_frame_002275.jpg,5,7,2,1,12,2,1,4,7,2,0,0,1
lightblue_red_frame_002280.jpg,5,6,2,1,11,2,1,4,6,2,0,0,1
lightblue_red_frame_002285.jpg,2,0,2,1,4,1,1,2,0,1,1,0,1
lightblue_red_frame_002290.jpg,2,0,2,1,5,1,1,2,0,1,1,0,1
lightblue_red_frame_002295.jpg,2,0,2,1,4,1,0,2,0,1,1,0,0
lightblue_red_frame_002300.jpg,2,1,1,1,6,0,1,2,1,0,1,0,1
lightblue_red_frame_002305.jpg,2,1,1,1,8,0,1,2,1,0,1,0,1
lightblue_red_frame_002310.jpg,3,1,1,1,9,0,1,3,1,0,1,0,1
lightblue_red_frame_002315.jpg,2,1,1,1,5,0,1,2,1,0,1,0,1
lightblue_red_frame_002320.jpg,2,2,0,1,6,0,1,2,2,0,0,0,1
lightblue_red_frame_002325.jpg,3,2,0,1,6,0,1,2,2,0,0,0,1
lightblue_red_frame_002330.jpg,3,1,0,1,8,0,0,3,1,0,0,0,0
lightblue_red_frame_002335.jpg,6,9,2,1,16,2,1,6,9,2,0,0,1
lightblue_red_frame_002340.jpg,6,9,2,1,15,2,1,6,9,2,0,0,1
lightblue_red_frame_002345.jpg,6,9,2,1,16,2,1,6,9,2,0,0,1
lightblue_red_frame_002350.jpg,6,9,2,1,16,2,1,6,9,2,0,0,1
lightblue_red_frame_002355.jpg,7,8,2,1,15,2,2,7,8,2,0,0,1
lightblue_red_frame_002360.jpg,6,8,2,1,14,1,1,6,8,1,0,0,1
lightblue_red_frame_002365.jpg,6,9,2,0,15,1,0,6,9,1,0,0,0
lightblue_red_frame_002370.jpg,6,9,2,1,15,1,0,6,9,1,0,0,0
lightblue_red_frame_002375.jpg,6,9,2,1,15,2,0,6,9,1,0,0,0
lightblue_red_frame_002380.jpg,6,9,2,1,15,2,0,6,9,2,0,0,0
lightblue_red_frame_002385.jpg,6,9,2,1,15,2,0,6,9,2,0,0,0
lightblue_red_frame_002390.jpg,6,9,2,1,15,2,1,6,9,2,0,0,1
lightblue_red_frame_002395.jpg,6,9,2,1,15,2,1,6,9,2,0,0,1
lightblue_red_frame_002400.jpg,6,9,1,1,15,1,0,6,9,1,0,0,0
lightblue_red_frame_002405.jpg,6,9,1,1,15,1,1,5,9,1,0,0,1
lightblue_red_frame_002410.jpg,5,9,1,1,13,1,0,4,9,1,0,0,0
lightblue_red_frame_002415.jpg,5,9,1,1,13,1,0,3,9,1,0,0,0
lightblue_red_frame_002420.jpg,5,9,1,1,13,1,0,4,9,1,0,0,0
lightblue_red_frame_002425.jpg,6,9,1,1,14,2,0,5,9,1,0,0,0
lightblue_red_frame_002430.jpg,6,9,1,1,14,1,0,5,9,1,0,0,0
lightblue_red_frame_002435.jpg,6,9,1,1,15,1,0,6,9,1,0,0,0
lightblue_red_frame_002440.jpg,6,9,2,1,14,2,0,6,9,2,0,0,0
lightblue_red_frame_002445.jpg,6,9,1,1,16,0,1,6,9,0,1,0,1
lightblue_red_frame_002450.jpg,6,9,1,1,15,1,1,6,9,1,0,0,1
lightblue_red_frame_002455.jpg,6,9,1,1,15,1,1,6,9,1,0,0,1
lightblue_red_frame_002460.jpg,6,9,2,1,16,2,1,6,9,2,1,0,1
lightblue_red_frame_002465.jpg,6,9,2,1,15,2,1,6,9,2,0,0,1
lightblue_red_frame_002470.jpg,6,9,2,1,15,2,1,6,9,2,0,0,1
lightblue_red_frame_002475.jpg,7,9,2,1,16,2,0,7,9,2,0,0,0
lightblue_red_frame_002480.jpg,7,10,2,1,17,2,0,7,10,2,0,0,0
lightblue_red_frame_002485.jpg,7,9,2,1,16,2,0,7,9,2,0,0,0
lightblue_red_frame_002490.jpg,6,9,2,1,15,2,1,6,9,2,0,0,1
lightblue_red_frame_002495.jpg,6,9,2,1,16,2,1,6,9,2,0,0,1
lightblue_red_frame_002500.jpg,5,9,2,1,16,2,1,5,9,2,0,0,1
lightblue_red_frame_002505.jpg,6,7,2,1,13,2,1,6,7,2,0,0,1
lightblue_red_frame_002510.jpg,6,7,2,1,13,2,0,6,7,2,0,0,0
lightblue_red_frame_002515.jpg,6,7,2,1,13,2,1,6,7,2,0,0,1
lightblue_red_frame_002520.jpg,6,7,2,1,13,2,1,6,7,2,0,0,1
lightblue_red_frame_002525.jpg,6,7,2,1,13,2,1,6,7,2,0,0,0
lightblue_red_frame_002530.jpg,6,7,2,1,13,2,1,6,7,2,0,0,0
lightblue_red_frame_002535.jpg,6,7,2,1,13,2,1,6,7,2,0,0,0
lightblue_red_frame_002540.jpg,6,7,2,1,13,2,0,6,7,2,0,0,0
lightblue_red_frame_002545.jpg,6,7,2,1,13,2,0,6,7,2,0,0,0
lightblue_red_frame_002550.jpg,6,7,2,1,15,2,1,6,7,2,0,0,0
lightblue_red_frame_002555.jpg,6,6,2,1,12,2,1,6,6,2,0,0,0
lightblue_red_frame_002560.jpg,6,6,2,1,12,2,1,6,6,2,0,0,0
lightblue_red_frame_002565.jpg,6,6,2,1,14,2,1,6,6,2,0,0,0
lightblue_red_frame_002570.jpg,6,7,2,1,15,3,0,6,7,2,0,0,0
lightblue_red_frame_002575.jpg,6,7,3,1,13,3,0,6,7,3,0,0,0
lightblue_red_frame_002580.jpg,6,7,3,1,13,3,1,6,7,3,0,0,1
lightblue_red_frame_002585.jpg,6,7,3,1,13,3,2,6,7,3,0,0,1
lightblue_red_frame_002590.jpg,6,7,3,1,14,3,1,6,7,3,1,0,1
lightblue_red_frame_002595.jpg,6,7,3,1,13,3,1,6,7,3,0,0,1
lightblue_red_frame_002600.jpg,6,7,3,1,17,3,2,6,7,3,2,0,1
lightblue_red_frame_002605.jpg,6,7,3,1,14,3,0,6,6,3,1,0,0
lightblue_red_frame_002610.jpg,6,7,3,1,14,2,0,6,7,2,1,0,0
lightblue_red_frame_002615.jpg,6,7,3,1,13,3,1,6,7,3,0,0,1
lightblue_red_frame_002620.jpg,6,7,3,1,13,3,1,6,7,3,0,0,1
lightblue_red_frame_002625.jpg,6,7,3,1,13,3,1,6,7,2,0,0,1
lightblue_red_frame_002630.jpg,6,7,2,1,13,3,1,6,7,2,0,0,1
lightblue_red_frame_002635.jpg,6,7,3,1,14,3,1,6,7,3,0,0,1
lightblue_red_frame_002640.jpg,7,7,3,1,15,2,1,7,7,2,0,0,1
lightblue_red_frame_002645.jpg,7,7,3,1,15,2,0,7,7,2,1,0,0
lightblue_red_frame_002650.jpg,7,8,3,1,15,4,1,7,8,3,0,0,1
lightblue_red_frame_002655.jpg,7,8,3,1,16,3,1,7,8,3,1,0,1
lightblue_red_frame_002660.jpg,7,8,3,1,16,2,0,7,8,2,1,0,0
lightblue_red_frame_002665.jpg,8,9,2,1,18,3,1,8,9,2,0,0,1
lightblue_red_frame_002670.jpg,7,9,2,1,16,3,2,7,9,2,0,0,1
lightblue_red_frame_002675.jpg,7,9,2,1,16,2,2,7,9,2,0,0,1
lightblue_red_frame_002680.jpg,7,9,2,1,16,2,0,7,9,2,0,0,0
lightblue_red_frame_002685.jpg,7,9,2,1,16,2,2,7,9,2,0,0,1
lightblue_red_frame_002690.jpg,7,9,2,1,16,2,1,7,9,2,0,0,1
lightblue_red_frame_002695.jpg,7,9,2,1,16,2,1,7,9,2,0,0,1
lightblue_red_frame_002700.jpg,7,9,2,1,16,2,1,7,9,2,0,0,1
lightblue_red_frame_002705.jpg,7,9,2,1,16,2,1,7,9,2,0,0,1
lightblue_red_frame_002710.jpg,7,9,2,1,16,2,1,7,9,2,0,0,1
lightblue_red_frame_002715.jpg,7,9,2,1,16,2,1,7,9,2,0,0,1
lightblue_red_frame_002720.jpg,7,9,2,1,16,2,0,7,9,2,1,0,0
lightblue_red_frame_002725.jpg,7,9,2,1,15,2,0,7,9,2,0,0,0
lightblue_red_frame_002730.jpg,7,9,2,1,17,1,0,7,9,1,2,0,0
lightblue_red_frame_002735.jpg,7,9,2,1,16,1,1,7,9,1,1,0,1
lightblue_red_frame_002740.jpg,7,9,2,1,15,3,1,7,9,1,0,0,1
lightblue_red_frame_002745.jpg,7,9,3,1,18,2,1,7,9,2,1,0,1
lightblue_red_frame_002750.jpg,7,8,3,1,16,2,0,7,8,2,1,0,0
lightblue_red_frame_002755.jpg,7,7,3,1,15,2,1,7,7,2,1,0,1
lightblue_red_frame_002760.jpg,7,7,3,1,14,3,1,7,7,3,0,0,1
lightblue_red_frame_002765.jpg,6,7,3,1,13,4,1,6,7,3,0,0,1
lightblue_red_frame_002770.jpg,6,7,3,1,14,4,1,6,7,3,1,0,1
lightblue_red_frame_002775.jpg,6,6,3,1,13,3,1,6,6,3,1,0,1
lightblue_red_frame_002780.jpg,5,6,3,1,12,3,2,5,6,3,1,0,1
lightblue_red_frame_002785.jpg,5,6,3,1,12,3,0,5,6,3,1,0,0
lightblue_red_frame_002790.jpg,5,6,3,1,11,3,0,5,6,3,0,0,0
lightblue_red_frame_002795.jpg,5,6,3,1,13,3,0,5,6,3,1,0,0
lightblue_red_frame_002800.jpg,5,5,3,1,14,3,0,5,5,3,1,0,0
lightblue_red_frame_002805.jpg,5,6,3,1,12,3,0,5,6,3,1,0,0
lightblue_red_frame_002810.jpg,5,6,3,1,12,1,0,5,6,1,1,0,0
lightblue_red_frame_002815.jpg,5,5,2,1,10,1,1,5,5,1,0,0,1
lightblue_red_frame_002820.jpg,5,5,1,1,10,1,0,5,5,1,0,0,0
lightblue_red_frame_002825.jpg,5,5,1,1,10,1,1,5,5,1,0,0,1
lightblue_red_frame_002830.jpg,4,5,1,1,8,1,1,4,4,1,0,0,1
lightblue_red_frame_002835.jpg,1,1,0,1,3,0,0,1,1,0,0,0,0
lightblue_red_frame_002840.jpg,1,1,0,1,3,0,0,1,1,0,0,0,0
lightblue_red_frame_002845.jpg,1,1,0,1,4,0,0,1,1,0,0,0,0
lightblue_red_frame_002850.jpg,1,1,0,1,2,0,0,1,1,0,0,0,0
lightblue_red_frame_002855.jpg,1,1,0,0,2,0,0,1,1,0,0,0,0
lightblue_red_frame_002860.jpg,4,3,0,1,7,0,1,4,3,0,0,0,0
lightblue_red_frame_002865.jpg,4,3,0,1,9,0,1,4,3,0,0,0,1
lightblue_red_frame_002870.jpg,4,3,0,1,8,0,1,4,3,0,0,0,1
lightblue_red_frame_002875.jpg,4,3,0,1,7,0,1,4,3,0,0,0,0
lightblue_red_frame_002880.jpg,3,3,0,1,6,0,1,3,3,0,0,0,1
lightblue_red_frame_002885.jpg,3,3,0,1,6,0,2,3,3,0,0,0,1
lightblue_red_frame_002890.jpg,3,3,0,1,6,0,1,3,3,0,0,0,1
lightblue_red_frame_002895.jpg,2,3,0,1,6,0,1,2,3,0,0,0,1
lightblue_red_frame_002900.jpg,2,3,0,1,5,0,1,2,3,0,0,0,1
lightblue_red_frame_002905.jpg,2,3,0,1,5,0,1,2,3,0,0,0,1
lightblue_red_frame_002910.jpg,2,3,0,1,5,0,1,2,3,0,0,0,1
lightblue_red_frame_002915.jpg,3,3,0,1,6,0,1,3,3,0,0,0,1
lightblue_red_frame_002920.jpg,3,3,0,1,6,0,1,3,3,0,0,0,1
lightblue_red_frame_002925.jpg,3,3,0,1,6,0,1,3,3,0,0,0,1
lightblue_red_frame_002930.jpg,3,3,0,1,7,0,1,3,3,0,0,0,1
lightblue_red_frame_002935.jpg,5,3,0,1,8,0,1,5,3,0,0,0,1
lightblue_red_frame_002940.jpg,5,3,0,1,8,0,1,5,3,0,0,0,1
lightblue_red_frame_002945.jpg,6,3,0,1,9,0,2,6,3,0,0,0,1
lightblue_red_frame_002950.jpg,6,3,0,1,9,0,1,6,3,0,0,0,1
lightblue_red_frame_002955.jpg,6,4,0,1,12,0,1,6,4,0,0,0,1
lightblue_red_frame_002960.jpg,5,4,0,1,11,1,0,5,4,0,0,0,0
lightblue_red_frame_002965.jpg,2,0,1,1,4,0,0,2,0,0,1,0,0
lightblue_red_frame_002970.jpg,2,1,1,1,5,0,1,2,1,0,1,0,1
lightblue_red_frame_002975.jpg,2,2,1,1,4,0,1,2,2,0,0,0,1
lightblue_red_frame_002980.jpg,2,2,0,1,5,0,1,2,2,0,0,0,1
lightblue_red_frame_002985.jpg,2,2,0,1,7,0,1,2,2,0,0,0,1
lightblue_red_frame_002990.jpg,2,2,0,1,6,0,1,2,2,0,0,0,1
lightblue_red_frame_002995.jpg,3,1,0,1,4,0,1,3,1,0,0,0,1
lightblue_red_frame_003000.jpg,3,1,0,1,5,0,1,3,1,0,0,0,1
lightblue_red_frame_003005.jpg,4,1,1,0,6,1,0,3,0,1,0,0,0
lightblue_red_frame_003010.jpg,4,1,1,0,9,0,0,4,1,0,0,0,0
lightblue_red_frame_003015.jpg,4,3,1,0,11,0,0,4,2,0,0,0,0
lightblue_red_frame_003020.jpg,4,2,1,0,7,0,0,4,2,0,0,0,0
lightblue_red_frame_003025.jpg,7,8,2,1,13,1,0,5,7,1,0,0,0
lightblue_red_frame_003030.jpg,6,7,2,1,12,2,1,6,6,2,0,0,1
lightblue_red_frame_003035.jpg,4,7,2,1,11,2,1,4,7,2,0,0,1
lightblue_red_frame_003040.jpg,4,8,2,1,13,1,1,4,8,1,0,0,0
lightblue_red_frame_003045.jpg,3,7,2,1,10,2,1,3,7,2,0,0,0
lightblue_red_frame_003050.jpg,3,7,2,1,11,2,0,3,7,2,1,0,0
lightblue_red_frame_003055.jpg,3,7,2,1,10,2,0,3,7,2,0,0,0
lightblue_red_frame_003060.jpg,3,7,2,1,11,2,1,3,7,2,1,0,0
lightblue_red_frame_003065.jpg,3,7,2,1,10,2,0,3,7,2,0,0,0
lightblue_red_frame_003070.jpg,3,7,1,1,10,1,1,3,7,1,0,0,0
lightblue_red_frame_003075.jpg,3,7,1,1,11,1,1,3,7,1,0,0,0
lightblue_red_frame_003080.jpg,3,6,1,1,10,1,0,3,6,1,1,0,0
lightblue_red_frame_003085.jpg,3,6,1,1,9,1,0,3,6,1,0,0,0
lightblue_red_frame_003090.jpg,3,6,1,1,9,1,0,3,6,1,0,0,0
lightblue_red_frame_003095.jpg,3,6,1,1,9,1,0,3,6,1,1,0,0
lightblue_red_frame_003100.jpg,3,6,1,1,8,1,0,3,5,1,1,0,0
lightblue_red_frame_003105.jpg,3,6,1,0,9,1,0,3,6,1,0,0,0
lightblue_red_frame_003110.jpg,3,6,1,0,11,1,0,3,6,1,0,0,0
lightblue_red_frame_003115.jpg,3,6,1,0,9,1,0,3,6,1,0,0,0
lightblue_red_frame_003120.jpg,3,6,1,0,9,1,0,3,6,1,0,0,0
lightblue_red_frame_003125.jpg,3,6,1,1,10,1,0,3,6,1,1,0,0
lightblue_red_frame_003130.jpg,2,6,1,1,8,1,1,2,6,1,0,0,1
lightblue_red_frame_003135.jpg,2,6,1,1,8,1,2,2,6,1,0,0,1
lightblue_red_frame_003140.jpg,2,6,1,1,8,1,1,2,6,1,0,0,0
lightblue_red_frame_003145.jpg,2,6,1,1,8,1,0,2,6,1,0,0,0
lightblue_red_frame_003150.jpg,2,6,1,0,8,1,0,2,6,1,0,0,0
lightblue_red_frame_003155.jpg,2,6,1,1,8,1,0,2,6,1,0,0,0
lightblue_red_frame_003160.jpg,2,6,1,1,8,1,0,2,6,1,0,0,0
lightblue_red_frame_003165.jpg,2,6,1,1,8,1,0,2,6,1,0,0,0
lightblue_red_frame_003170.jpg,2,6,1,1,8,1,0,2,6,1,0,0,0
lightblue_red_frame_003175.jpg,2,6,1,1,8,1,0,2,6,1,0,0,0
lightblue_red_frame_003180.jpg,2,6,1,1,7,1,0,2,5,1,0,0,0
lightblue_red_frame_003185.jpg,1,1,1,0,3,0,0,1,1,0,1,0,0
lightblue_red_frame_003190.jpg,1,1,1,0,4,0,0,1,1,0,1,0,0
lightblue_red_frame_003195.jpg,1,1,1,0,4,0,3,1,1,0,1,0,0
lightblue_red_frame_003200.jpg,1,1,1,0,4,0,1,1,1,0,1,0,0
lightblue_red_frame_003205.jpg,1,1,1,0,5,0,1,1,1,0,1,0,0
lightblue_red_frame_003210.jpg,1,1,1,0,6,0,0,1,1,0,1,0,0
